entropy,executable_ext,script_ext,doc_or_media_ext,valid_pe,embedded_pe,obfuscation,suspicious_strings,label,path
0.6704131574622815,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/pkg/yay/usr/share/locale/hu/LC_MESSAGES/yay.mo
0.6633570316816061,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/pkg/yay/usr/share/locale/he/LC_MESSAGES/yay.mo
0.6529282341312315,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/pkg/yay/usr/share/locale/fr_FR/LC_MESSAGES/yay.mo
0.6375553960176537,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/pkg/yay/usr/share/locale/eu/LC_MESSAGES/yay.mo
0.6432898292120776,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/pkg/yay/usr/share/locale/es/LC_MESSAGES/yay.mo
0.6158536971053004,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/pkg/yay/usr/share/locale/en/LC_MESSAGES/yay.mo
0.6484481584934774,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/pkg/yay/usr/share/locale/de/LC_MESSAGES/yay.mo
0.6732709384000496,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/pkg/yay/usr/share/locale/cs/LC_MESSAGES/yay.mo
0.6457595279937453,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/pkg/yay/usr/share/locale/ca/LC_MESSAGES/yay.mo
0.5835102662168423,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/pkg/yay/usr/share/fish/vendor_completions.d/yay.fish
0.6412132945984822,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/pkg/yay/usr/share/zsh/site-functions/_yay
0.59942694923152,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/pkg/yay/usr/share/bash-completion/completions/yay
0.9962213444177802,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/pkg/yay/usr/share/man/man8/yay.8.gz
0.5004633249379125,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/yay-12.5.7/.dockerignore
0.5930974788259876,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/yay-12.5.7/.gitignore
0.49574072658311347,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/yay-12.5.7/.golangci.yml
0.5532730654203663,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/yay-12.5.7/.pre-commit-config.yaml
0.6030356901259338,0,0,1,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/yay-12.5.7/CONTRIBUTING.md
0.6720010688117639,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/yay-12.5.7/Dockerfile
0.5717864755420394,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/yay-12.5.7/LICENSE
0.7123738438773339,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/yay-12.5.7/Makefile
0.6076629901524011,0,0,1,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/yay-12.5.7/README.md
0.5642134638537843,0,0,1,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/yay-12.5.7/SECURITY.md
0.6328248535332639,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/yay-12.5.7/ci.Dockerfile
0.6401675028395235,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/yay-12.5.7/clean.go
0.6443028963406927,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/yay-12.5.7/clean_test.go
0.6313592678117279,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/yay-12.5.7/cmd.go
